Address,Longitude,Latitude
9347 UNIT K,31.07181892,-18.0312872
9457 UNIT K,31.06930523,-18.03174819
9282 UNIT K ,31.07056298,-18.02984158
9494 UNIT K ,31.06828647,-18.03211872
9440 UNIT K ,31.06957675,-18.03098622
9324 325 UNIT K ,31.07154517,-18.03117264
9348 UNIT K ,31.07096071,-18.03184278
9470 UNIT K ,31.06915902,-18.03164186
9504 UNIT K,31.06864048,-18.03154628
9269 UNIT K,31.07085255,-18.03009965
9421 UNIT K ,31.0701736,-18.02989359
9435 UNIT K ,31.06954377,-18.03056173
9487 UNIT K,31.06809757,-18.03244886
9476 UNIT K,31.06933372,-18.03216024
9255 UNIT K ,31.07116905,-18.02989949
9030 UNIT K ,31.07074695,-18.02941609
,31.07105766,-18.03039994
9538 UNIT K ,31.0679235,-18.0318299
9499 UNIT K ,31.06874403,-18.03186678
9386 UNIT K ,31.07009781,-18.03101915
9253 UNIT K ,31.07106459,-18.02975312
9525 UNIT K ,31.06702913,-18.03275433
9388 UNIT K ,31.07016359,-18.03122452
9296 UNIT K ,31.071306,-18.03072838
9451 UNIT K ,31.06990459,-18.03205713
9319 UNIT K ,31.07169209,-18.03084448
9399 UNIT K ,31.07005586,-18.03191472
9522 UNIT K ,31.06729312,-18.03273348
9513 UNIT K ,31.06784403,-18.0321163
9346 UNIT K ,31.07172651,-18.03124325
4795 199TH STREET,31.07077126,-18.03169296
9396 UNIT K ,31.07040074,-18.03192311
99999/28366 HIGHFIELD SOUTHERTON,31.0682229,-18.03233493
9528 UNIT K ,31.0672106,-18.0325478
,31.07172126,-18.03026185
9256 UNIT K ,31.07122222,-18.0299758
9275 UNIT K ,31.07053684,-18.02964452
9018 UNIT K ,31.07179923,-18.02889284
9387 UNIT K ,31.07012492,-18.03110802
9485 UNIT K ,31.06826707,-18.03234203
9438 UNIT K ,31.06952249,-18.03080962
9036 UNIT K ,31.07119222,-18.02928469
9459 UNIT K ,31.06929696,-18.03158102
9267 UNIT K ,31.07099215,-18.03022503
9037 UNIT K,31.07119811,-18.02919018
9536 331 UNIT K ,31.06774495,-18.03203226
9021 UNIT K,31.07149803,-18.02893596
9299 UNIT K,31.07102247,-18.03074983
9320 UNIT K ,31.07169099,-18.03079144
22173 9476 UNIT K ,31.06906844,-18.03224286
9430 UNIT K,31.06969059,-18.03013084
9040 UNIT K,31.07145976,-18.02903531
9391 UNIT K ,31.07023337,-18.03144843
9264 UNIT K ,31.07110391,-18.03047367
9547 UNIT K,31.06867242,-18.03134643
9495 UNIT K ,31.06834945,-18.03204277
9297 UNIT K ,31.07120849,-18.03069917
9376 UNIT K,31.07037195,-18.03017566
9383 UNIT K,31.06998786,-18.03073598
9228 UNIT K,31.07203134,-18.03014627
9378 UNIT K ,31.07020777,-18.03027055
9334 UNIT K ,31.07062723,-18.03126164
9230 UNIT K,31.07203926,-18.03032904
9337 UNIT K,31.07090785,-18.03129427
9384 UNIT K,31.07002551,-18.03084593
9298 UNIT K,31.07112033,-18.03074916
9271 UNIT K,31.07073726,-18.0299495
9501 UNIT K,31.06893113,-18.03178157
22172 UNIT K,31.06897088,-18.03228889
9472 UNIT K,31.06922928,-18.03180326
8971 UNIT K ,31.0721264,-18.03059314
9288 UNIT K ,31.07087534,-18.03029068
9353 UNIT K ,31.07084564,-18.03179209
9306 UNIT K ,31.07056616,-18.0307485
9425 UNIT K ,31.07003636,-18.02985104
9545 UNIT K ,31.0685068,-18.03144897
9420 UNIT K ,31.07009594,-18.02994147
9237 UNIT K,31.07209593,-18.03096207
9303 UNIT K,31.07061091,-18.03057153
9219 UNIT K ,31.07214677,-18.03086192
9412 UNIT K ,31.06965761,-18.03060641
9042 UNIT K ,31.07173668,-18.0289612
9032 UNIT K ,31.07081839,-18.02944827
22170 9476 UNIT K ,31.06877478,-18.03228043
9411 UNIT K ,31.06962782,-18.03074259
,31.07097864,-18.02935301
9336 UNIT K,31.07074693,-18.03141035
,31.07096514,-18.03085527
9034 UNIT K ,31.07103416,-18.02938692
9280 UNIT K UNIT K ,31.0704165,-18.02972256
9508 UNIT K ,31.06821326,-18.03169798
9395 327 UNIT K ,31.07032475,-18.03183219
9491 UNIT K ,31.06806136,-18.03229311
9512 UNIT K ,31.06796971,-18.03197678
9028 UNIT K ,31.07085047,-18.02928584
9301 UNIT K,31.07078461,-18.03072967
9523 UNIT K ,31.06723037,-18.03280211
9331 UNIT K ,31.07088475,-18.03122645
9033 UNIT K ,31.07089562,-18.02939935
9329 UNIT K ,31.0710706,-18.03121226
9469 UNIT K ,31.06908801,-18.03154999
9276 UNIT K ,31.07042557,-18.02949772
,31.07011083,-18.02980316
9332 UNIT K ,31.0707776,-18.03123274
,31.07082842,-18.03021829
9024 UNIT K ,31.0711663,-18.02908511
9390 UNIT K ,31.07017905,-18.03140064
9503 UNIT K ,31.06873052,-18.03151875
9362 UNIT K ,31.07033031,-18.03125845
9520 2236 UNIT K ,31.06741528,-18.03259582
9222 UNIT K ,31.07219404,-18.03058993
9405 UNIT K ,31.06988126,-18.03139917
,31.07001129,-18.03194376
9239 UNIT K,31.07208897,-18.03115527
9218 UNIT K ,31.07215187,-18.03095472
9221 UNIT K,31.07213263,-18.03068651
9292 UNIT K,31.07168472,-18.03070626
9290 UNIT K,31.070998,-18.03046294
9339 2267 UNIT K ,31.07109485,-18.03127856
9433 UNIT K,31.0696076,-18.0303915
9250 UNIT K ,31.0711334,-18.02969558
9372 UNIT K,31.07032762,-18.03031993
9448 329 UNIT K ,31.06981904,-18.03179926
9260 UNIT K,31.07144177,-18.03028856
9437 UNIT K,31.06950121,-18.03072982
9365 UNIT K ,31.07020453,-18.03101985
9432 UNIT K ,31.06962995,-18.03030213
9029 UNIT K ,31.07082804,-18.02937039
9363 UNIT K ,31.07024128,-18.0311962
9418 UNIT K ,31.06993316,-18.03004679
9370 UNIT K,31.07016963,-18.03052017
9293 UNIT K ,31.07158753,-18.03071095
9429 UNIT K,31.06971187,-18.03005637
9431 UNIT K ,31.06965867,-18.0302117
9441 UNIT K ,31.06960973,-18.03107453
9326 UNIT K ,31.07142663,-18.03119145
9254 UNIT K,31.07111651,-18.02982443
9409 UNIT K ,31.06968953,-18.03095856
,31.07143373,-18.03013499
9043 2226 UNIT K ,31.07182083,-18.0289542
9335 UNIT K ,31.07071151,-18.03133403
,31.0715647,-18.0312377
9274 UNIT K ,31.07059247,-18.0297216
9436 UNIT K ,31.06950334,-18.03064684
9500 2362 UNIT K ,31.06883295,-18.03182417
9454 UNIT K ,31.06940397,-18.03203112
9532 UNIT K,31.06749695,-18.03232193
9488 UNIT K,31.0680475,-18.03252626
22165 UNIT K,31.06773714,-18.03273326
9361 UNIT K ,31.0703597,-18.03134443
9235 UNIT K,31.07206812,-18.03077945
9234 UNKNOWN CHITUNGWIZA,31.07206077,-18.03069005
9308 UNIT K,31.07067855,-18.03088337
9385 UNIT K ,31.07003471,-18.0309702
9544 UNIT K ,31.06840138,-18.03143
9463 UNIT K ,31.06918172,-18.03123546
9338 UNIT K ,31.07099899,-18.03128956
,31.06995125,-18.02989891
9444 UNIT K ,31.06972038,-18.03141498
9316 UNIT K,31.07141068,-18.0308159
9285 UNIT K,31.07071983,-18.03007484
9364 UNIT K ,31.07023025,-18.03110435
9375 UNIT K,31.07045027,-18.03012595
9300 UNIT K,31.07092997,-18.03075318
9456 UNIT K,31.06934321,-18.03184313
9461 UNIT K,31.0691989,-18.03143109
9505 UNIT K,31.06855014,-18.0315745
9475 UNIT K,31.06931853,-18.03207669
9450 UNIT K ,31.06987604,-18.03197076
9506 UNIT K ,31.06845924,-18.03160286
9484 UNIT K ,31.06829315,-18.03224379
9482 2359 UNIT K ,31.06843557,-18.03209188
9516 UNIT K ,31.06766193,-18.03232066
9434 UNIT J,31.06957462,-18.03047555
,31.07090914,-18.0293247
9518 UNIT K,31.06753973,-18.03245889
,31.07155499,-18.03036174
9223 UNIT K ,31.07218661,-18.03049969
9287 UNIT K ,31.07078207,-18.03024797
9305 UNIT K,31.07051277,-18.03067264
9489 UNIT K,31.0679734,-18.03245957
9252 UNIT K ,31.07103988,-18.02968497
9403 UNIT K ,31.06988423,-18.03158128
,31.07212018,-18.03050657
9027 UNIT K ,31.07098959,-18.02927707
9486 UNIT K ,31.06816214,-18.03239759
9313 UNIT K ,31.07112639,-18.03083309
9343 2257 UNIT K ,31.07145165,-18.03125222
4658 UNIT C ,31.07178884,-18.03078747
9458 UNIT K,31.06927106,-18.03168933
9257 UNIT K,31.07127601,-18.03004711
9368 UNIT K,31.07011268,-18.03072041
9215 UNIT K ,31.0721745,-18.0312218
9477 UNIT K,31.06894825,-18.03188491
,31.06944005,-18.03211277
9417 UNIT K ,31.06982251,-18.0301468
22168 9483 UNIT K ,31.06861247,-18.03241309
9342 2233 UNIT K ,31.07134802,-18.0312628
9289 UNIT K ,31.07093768,-18.03036709
9447 UNIT K,31.06978959,-18.03171356
,31.07136512,-18.0290856
9220 UNIT K,31.07214168,-18.03077139
9397 UNIT K,31.07011451,-18.03208718
9511 UNIT K,31.06803296,-18.03191152
22167 UNIT K,31.06785484,-18.03258183
,31.07172485,-18.02892485
9373 UNIT K ,31.07039191,-18.030274
9546 UNIT K ,31.068606,-18.03141128
9366 UNIT K,31.07016228,-18.03092432
,31.07022445,-18.03139606
9367 UNIT K,31.07012554,-18.03085819
9377 UNIT K ,31.07028459,-18.03021482
9020 UNIT K ,31.07157112,-18.02892065
9464 UNIT K ,31.06912295,-18.03117474
9517 UNIT K,31.06760036,-18.0323899
,31.07034371,-18.03179261
22171 9597 UNIT K ,31.06889549,-18.03231358
9323 UNIT K ,31.07165232,-18.03116754
9354 UNIT K ,31.07083136,-18.0318652
9483 UNIT K ,31.06835012,-18.03218113
7 7 SELOUS AVE.,31.06913244,-18.03155831
9317 UNIT K ,31.07149993,-18.03080862
9243 UNIT K ,31.07156542,-18.03025702
9449 UNIT K ,31.0698472,-18.03188426
9515 UNIT K,31.06772413,-18.03225294
9401 UNIT K,31.06999844,-18.03174341
9226 2252 UNIT K ,31.07209811,-18.0302327
9314 UNIT K ,31.07121961,-18.03082912
9502 UNIT K ,31.06881788,-18.03148796
9473 UNIT K ,31.06926536,-18.0318982
9490 UNIT K ,31.06804565,-18.03240955
9398 UNIT K ,31.07002765,-18.03202657
9309 UNKNOWN CHITUNGWIZA STREET,31.07077829,-18.03087634
9270 UNIT K,31.07083441,-18.03000002
9286 UNIT K ,31.07077077,-18.03014053
9351 UNIT K ,31.07080354,-18.03161516
,31.07082853,-18.03170132
9258 UNIT K ,31.07132793,-18.03012092
9382 UNIT K ,31.0700225,-18.03062602
9231 UNIT K,31.07204718,-18.03041901
9467 UNIT K,31.06905269,-18.03138361
9519 2235 UNIT K ,31.06747741,-18.03252741
9327 UNIT K ,31.07124741,-18.03119893
,31.07210035,-18.03122645
9025 UNIT K,31.07114212,-18.02916959
9224 UNIT K ,31.07211282,-18.03041434
9381 UNIT K ,31.07006317,-18.03053866
9359 UNIT K ,31.07037327,-18.03153812
9539 UNIT K ,31.06799096,-18.03176839
9227 UNIT K ,31.07209528,-18.0301416
,31.07068598,-18.03123983
,31.07210603,-18.03032493
9407 UNIT K ,31.06977357,-18.0312139
9478 UNIT K ,31.0688685,-18.03190579
,31.0676021,-18.03216519
9529 UNIT K ,31.06729657,-18.03251239
,31.06857228,-18.03199884
,31.07098922,-18.03121702
9245 UNIT K,31.07138158,-18.0300802
9284 UNIT K,31.0706642,-18.02999642
9022 UNIT K,31.0713751,-18.02901706
9413 UNIT K,31.06970798,-18.03054892
6017 UNIT J ,31.07112152,-18.02923942
,31.07012738,-18.03058814
9259 UNIT K,31.07138047,-18.03019411
9507 UNIT K,31.06833067,-18.03163818
9452 UNIT K,31.06993489,-18.03214274
9322 UNIT K ,31.07174427,-18.03117455
9389 UNIT K ,31.07019087,-18.03128933
9268 UNIT K ,31.07093974,-18.03014955
9318 UNIT K ,31.07159513,-18.03079937
9273 UNIT K ,31.07064208,-18.02979935
9496 UNIT K ,31.06838465,-18.03196867
9406 UNIT K ,31.06979698,-18.03129901
9251 UNIT K ,31.07108579,-18.02965537
9530 UNIT K ,31.06738981,-18.032437
9356 UNIT K ,31.07045839,-18.03179631
9543 UNIT K ,31.06831832,-18.03150452
9410 UNIT K,31.06965229,-18.030866
9143 UNIT K ,31.07073794,-18.02949782
9402 UNIT K ,31.06992093,-18.03168079
9295 UNIT K ,31.07139984,-18.03072369
9379 UNIT K,31.07012342,-18.03035038
9468 UNIT K,31.06910206,-18.03147286
9325 UNIT K,31.07135188,-18.03120322
9542 UNIT K,31.06822904,-18.03153825
,31.07136512,-18.0290856
9266 UNIT K,31.07100538,-18.03032419
9283 UNIT K ,31.07061258,-18.02991867
,31.07087298,-18.03186263
9229 UNIT K ,31.07203417,-18.03023511
9350 UNIT K,31.07093887,-18.03160953
9466 UNIT K,31.06904319,-18.03130196
9349 UNIT K ,31.07092751,-18.031741
,31.07021556,-18.03039892
9374 UNIT K ,31.07050547,-18.03026184
,31.07149234,-18.03071363
9315 UNIT K,31.07131614,-18.03082251
9233 UNIT K,31.0720044,-18.0306032
,31.07048344,-18.03188937
9357 UNIT K ,31.07042855,-18.03171921
22166 UNIT K,31.06778445,-18.0326652
9023 60 UNIT K ,31.07124518,-18.02903525
9527 UNIT K ,31.06714955,-18.03261691
9526 UNIT K,31.06708808,-18.03268583
9358 UNIT K ,31.07040758,-18.03161437
22164 UNIT K,31.06765702,-18.03281243
9521 UNIT K ,31.06735474,-18.03266502
9514 UNIT K,31.06778542,-18.03218485
9540 UNIT K ,31.06805643,-18.03169499
9462 UNIT K,31.06921092,-18.03132193
9465 UNIT K,31.06901281,-18.03121842
9321 UNIT K,31.07183036,-18.03116041
9497 UNIT K,31.06850009,-18.03186808
9498 UNIT K,31.06864399,-18.03187419
,31.06756044,-18.03223265
,31.07121082,-18.03073374
9330 UNIT K ,31.07095906,-18.03117011
9302 UNIT K,31.0707037,-18.03062701
9442 9442  UNIT K ,31.06964323,-18.03128237
,31.07975517,-18.02572365
8308 UNIT K ,31.07926815,-18.02524883
7933 UNIT K ,31.08198379,-18.02656156
8203 UNIT K ,31.07865977,-18.02661477
8256 UNIT K,31.08032236,-18.02507715
8362 UNIT K,31.07930157,-18.02578458
8517 UNIT K,31.07739371,-18.0269746
8511 UNIT K ,31.07682679,-18.02674506
,31.07658254,-18.02537172
8179 UNIT K,31.07928508,-18.02657869
,31.07721734,-18.02601476
8105 UNIT K ,31.08056013,-18.02774951
,31.07824207,-18.02634517
7951 UNIT K ,31.0826163,-18.02775234
8090 UNIT K ,31.08131597,-18.02846512
,31.0802756,-18.02551096
16139 8978 UNIT K ,31.07733824,-18.02635022
7880 UNIT K ,31.07976102,-18.02688287
8500 UNIT K,31.07626648,-18.02623911
8389 UNIT K,31.07876174,-18.02565944
,31.08039271,-18.02809893
,31.07854173,-18.02587272
8313 UNIT K ,31.07914277,-18.02538714
8006 UNIT K ,31.08150556,-18.02721594
7935 UNIT K ,31.08215516,-18.02663671
,31.08003734,-18.02775759
8324 UNIT K,31.0793684,-18.02587793
8286 UNIT K ,31.07962181,-18.02510257
7860 UNIT K ,31.08180497,-18.02621895
8088 UNIT K ,31.08122079,-18.02831935
8003 UNIT K ,31.08180639,-18.02742989
8151 UNIT K,31.07961267,-18.02752462
8348 UNIT K ,31.07799805,-18.02642456
8370 UNIT K ,31.07845886,-18.02595292
,31.07941952,-18.02644548
,31.08002589,-18.02473657
8462 UNIT K ,31.07702311,-18.02550394
8026 UNIT K ,31.08161013,-18.02791772
8387 UNIT K,31.07848214,-18.02577576
,31.08065747,-18.02847857
8374 UNIT K ,31.07810688,-18.02605514
7897 UNIT K ,31.0784584,-18.02746265
,31.08179948,-18.02626551
8087 UNIT K ,31.08116887,-18.02825308
7886 UNIT K ,31.07911694,-18.02706843
8270 UNIT K ,31.08021616,-18.0254559
,31.07645021,-18.02522627
8274 11147 UNIT K ,31.0799213,-18.0252298
7863 UNIT K ,31.08154154,-18.02630445
8403 UNIT K,31.07915284,-18.02460241
8479 UNIT K,31.07715667,-18.0260407
8384 UNIT K,31.07821503,-18.02581697
,31.07822059,-18.02686224
8124 UNIT K ,31.08016101,-18.02762301
8231 UNIT K,31.08082016,-18.02540622
8172 UNIT K,31.07989539,-18.02638351
8008 UNIT K ,31.08153054,-18.02730999
99999 0 FARAWAY TALLIS CLOSE,31.08092424,-18.02554778
8495 UNIT K ,31.0766288,-18.02650344
8075 UNIT K,31.08054643,-18.02850245
8365 UNIT K,31.07882378,-18.02572148
8294 UNIT K,31.08020438,-18.025559
8361 UNIT K ,31.07920586,-18.02586143
8352 UNIT K,31.07829471,-18.02627164
8304 UNIT K,31.07952619,-18.02551687
8398 UNIT K ,31.07884188,-18.02496836
8328 UNIT K,31.07907811,-18.02611538
8064 UNIT K,31.08121002,-18.02808997
7909 UNIT K,31.07963656,-18.02710468
8071 UNIT K ,31.08073568,-18.02818278
8285 UNIT K,31.07956793,-18.02505199
8135 UNIT K,31.08004224,-18.02764959
8191 UNIT K,31.07808272,-18.02693041
8235 UNIT K,31.08051766,-18.02512984
8150 UNIT K,31.07954788,-18.02759171
8211 UNIT K,31.07951396,-18.0263638
,31.07796387,-18.02687105
7902 UNIT K ,31.07889421,-18.02726934
8034 UNIT K,31.0810561,-18.02736773
8440 UNIT K,31.07651974,-18.02536538
8255 UNIT K ,31.08024713,-18.02501075
,31.08185792,-18.02637169
8303 UNIT K,31.07958471,-18.02558346
8483 7008 UNIT K ,31.0774487,-18.02584914
7977 2310 UNIT K ,31.08145611,-18.02694122
8487 UNIT K,31.07741914,-18.02687425
8119 UNIT K ,31.07986916,-18.02795738
8161 UNIT K ,31.08099691,-18.02602375
,31.07644248,-18.02648286
8406 UNIT K ,31.07937902,-18.02446175
,31.08186529,-18.02830867
8221 UNIT K ,31.08052883,-18.02607591
8506 UNIT K ,31.07641655,-18.02652662
8514 UNIT K ,31.07708509,-18.0268795
7996 UNIT K ,31.08225958,-18.02795879
8159 UNIT K ,31.07906831,-18.02793639
8197 UNIT K ,31.07812663,-18.02677225
8132 UNIT K,31.08009184,-18.02731638
7876 UNIT K,31.08011544,-18.02676604
8364 UNIT K ,31.07892813,-18.02568479
,31.07876368,-18.02723513
7946 UNIT K ,31.08279895,-18.02742266
8173 UNIT K,31.07984501,-18.02645812
8019 UNIT K ,31.08219475,-18.02809856
8446 UNIT K ,31.07678895,-18.02565674
7929 UNIT K ,31.08168683,-18.02644825
8107 UNIT K ,31.08040501,-18.0278564
8481 UNIT K ,31.07728096,-18.0259083
8459 UNIT K ,31.07688898,-18.02572958
,31.07684444,-18.02559475
7989 UNIT K ,31.0824169,-18.02757337
8030 UNIT K ,31.08134799,-18.02760254
8383 UNIT K,31.07815748,-18.02590847
8072 UNIT K ,31.08067828,-18.0282514
8460 UNIT K ,31.07694197,-18.02567
8146 UNIT K ,31.07935069,-18.02790978
8628 UNIT K ,31.0808907,-18.0256486
8060 UNIT K ,31.08143128,-18.02843151
7944 UNIT K ,31.08270905,-18.02726876
7927 UNIT K ,31.08150953,-18.02650659
8382 UNIT K ,31.07804153,-18.02586697
8053 UNIT K ,31.08144352,-18.02791808
8212 UNIT K ,31.07960844,-18.02633721
4 BRIGHTON ROAD,31.0822205,-18.02671964
8432 UNIT K ,31.07643445,-18.02539295
8473 UNIT K ,31.07687014,-18.02618511
8414 UNIT K ,31.07924322,-18.02445175
8214 UNIT K ,31.0797804,-18.02637498
8519 UNIT K,31.07755398,-18.026933
8094 UNIT K ,31.08027316,-18.02821127
8213 UNIT K,31.07969465,-18.02639884
8174 UNIT K,31.07970694,-18.02642758
8050 UNIT K,31.08124658,-18.02769601
7852 UNIT K ,31.08239057,-18.02666236
7871 UNIT K ,31.08064926,-18.02658321
8295 UNIT K ,31.08033176,-18.02568452
8343 UNIT K ,31.07775407,-18.02655732
7970 UNIT K ,31.08114462,-18.02690287
,31.07842129,-18.02541229
8314 UNIT K ,31.07921456,-18.02544044
,31.07925852,-18.02792604
8507 UNIT K ,31.07651366,-18.02651848
8284 UNIT K ,31.07948391,-18.02497518
8442 6961 SEKE ,31.07703502,-18.02537694
7978 UNIT K,31.08155767,-18.0269096
7983 2312 UNIT K ,31.08206196,-18.02715361
8277 UNIT K ,31.07971046,-18.02500847
7920 UNIT K ,31.08070917,-18.02675333
8431 UNIT K ,31.07642455,-18.02528167
8492 UNIT K ,31.07691016,-18.02658833
8046 UNIT K ,31.0809287,-18.02750911
8155 UNIT K ,31.07932785,-18.02765088
8170 UNIT K ,31.08022802,-18.02631899
8360 UNIT K ,31.07915911,-18.0258308
8147 UNIT K,31.07938492,-18.02780119
8192 2319 UNIT K ,31.07795463,-18.02693823
8067 UNIT K,31.08099844,-18.02795831
8356 UNIT K ,31.07867775,-18.02620518
30701 UNIT K EXTENSION,31.0775788,-18.025456
8321 2249 UNIT K ,31.07972412,-18.02584985
8187 UNIT K ,31.07844355,-18.02680796
7889 UNIT K ,31.07886815,-18.02720556
,31.08002491,-18.02484024
8033 UNIT K,31.08112794,-18.02742755
8258 UNIT K ,31.08046098,-18.02518229
7907 UNIT K ,31.07933823,-18.02712591
8074 UNIT K,31.08059315,-18.02844168
7949 UNIT K,31.08272139,-18.0279073
,31.07902929,-18.02465905
,31.07659424,-18.02519158
7994 UNIT K ,31.08229877,-18.02812853
7875 UNIT K ,31.08029731,-18.02670424
8217 UNIT K ,31.08017032,-18.02617996
8077 UNIT K ,31.08037734,-18.02861137
8299 UNIT K ,31.07989389,-18.0258553
8427 UNIT K ,31.07838969,-18.02537185
,31.08264713,-18.02796282
7872 UNIT K ,31.08055968,-18.02661126
7851 UNIT K ,31.08246027,-18.02671996
8457 UNIT K,31.07672492,-18.02583243
8272 UNIT K ,31.0800583,-18.02535045
8063 UNIT K ,31.08127265,-18.0281682
7856 UNIT K ,31.08210825,-18.02642675
8210 UNIT K ,31.07942202,-18.0263932
7998 UNIT K,31.08212572,-18.02784137
8337 UNIT K ,31.07826158,-18.02639834
8154 UNIT K,31.07938697,-18.02758084
8396 2222 UNIT K ,31.07870159,-18.02515157
7981 UNIT K,31.08194002,-18.02704113
8184 UNIT K ,31.07869693,-18.02673219
8200 UNIT K,31.07839206,-18.02675971
8099 UNIT K ,31.08056363,-18.02788878
8350 UNIT K ,31.07816366,-18.02636981
7895 UNIT K ,31.07834458,-18.02738335
8103 UNIT K,31.08064053,-18.02758442
8423 UNIT K ,31.07860834,-18.02504038
8296 UNIT K ,31.08031346,-18.02585869
7914 UNIT K ,31.0800916,-18.0269651
8346 UNIT K ,31.07790874,-18.02644235
8165 UNIT K ,31.08064414,-18.02610487
8399 UNIT K,31.07890955,-18.02490883
7887 UNIT K ,31.07904968,-18.02714827
,31.08206271,-18.02646683
7950 UNIT K ,31.08266298,-18.02784144
8309 UNIT K ,31.07914445,-18.02522821
8251 UNIT K ,31.07995586,-18.02478177
8409 UNIT K,31.0795323,-18.02417259
8233 2245 UNIT K ,31.08065928,-18.02524946
8494 UNIT K ,31.07674116,-18.02649753
8000 UNIT K ,31.08200723,-18.02764921
8260 UNIT K ,31.08060155,-18.02528003
8215 UNIT K ,31.0798736,-18.02634739
8359 UNIT K ,31.07903282,-18.02604914
8167 UNIT K ,31.08049329,-18.02622945
8224 UNIT K ,31.08081696,-18.02598443
8183 UNIT K ,31.07880725,-18.02675662
7917 UNIT K ,31.08044336,-18.02684336
8190 UNIT K ,31.07815611,-18.02688569
8051 UNIT K,31.08132734,-18.02776115
8239 UNIT K,31.08021931,-18.0248989
7985 UNIT K ,31.08221014,-18.02728849
7882 UNIT K ,31.07958179,-18.02694733
7903 UNIT K,31.07897334,-18.02724912
8129 UNIT K ,31.08035717,-18.0272419
7904 UNIT K ,31.07905364,-18.02721524
8171 UNIT K ,31.08013771,-18.02633917
8066 UNIT K ,31.08104807,-18.02802858
8515 UNIT K ,31.0771769,-18.02689514
8448 UNIT K,31.07666839,-18.02577974
7964 UNIT K,31.08175998,-18.02679996
8208 2321 UNIT K ,31.07923013,-18.02651664
8301 UNIT K ,31.07977692,-18.0256511
8181 UNIT K ,31.07909033,-18.02664882
21341 UNIT K,31.07816271,-18.0256093
8245 UNIT K,31.0798177,-18.02449969
8185 UNIT K,31.07860183,-18.02676041
8232 UNIT K,31.08074473,-18.02530389
8055 UNIT K,31.08159455,-18.02804282
7859 UNIT K ,31.08186612,-18.02628174
8028 UNIT K ,31.08149332,-18.02772177
8130 UNIT K ,31.08027526,-18.02726413
8394 UNIT K ,31.07658358,-18.02641127
8223 UNIT K ,31.08070406,-18.02596766
8253 UNIT K ,31.08007015,-18.02493292
8123 UNIT K ,31.08009819,-18.02769323
8101 UNIT K ,31.08068453,-18.02774879
7911 UNIT K,31.07982553,-18.0270543
,31.07635058,-18.02554597
,31.08164916,-18.02640157
8405 UNIT K ,31.07931248,-18.02453755
8125 UNIT K ,31.080216,-18.02755396
8510 UNIT K ,31.07676846,-18.02666432
,31.08008312,-18.02622628
8137 UNIT K ,31.07993102,-18.02776898
7891 UNIT K,31.07868642,-18.02726372
8320 UNIT K ,31.07969585,-18.02575104
7885 UNIT K,31.07921493,-18.02709743
28 COLNEBROOK LANE,31.0829929,-18.02747499
8246 UNIT K,31.07964836,-18.02446617
8474 UNIT K ,31.07679689,-18.02626396
8327 UNIT K ,31.07915533,-18.0260454
8278 UNIT K ,31.07963864,-18.02495241
8489 UNIT K ,31.07714111,-18.02677237
,31.08235904,-18.02670762
8126 UNIT K ,31.0802831,-18.02749624
7957 UNIT K ,31.08227038,-18.02723157
8139 2318 UNIT K ,31.07980623,-18.0279088
7948 UNIT K,31.08290216,-18.02759871
8193 UNIT K ,31.07785737,-18.02697623
7888 UNIT K ,31.07897149,-18.02717452
8376 UNIT K ,31.07793003,-18.02610469
,31.07668112,-18.02660729
